Time,AHU2:DesPer 1:Des Heat Mass Flow [kg/s],AHU2:DesPer 1:Des Heat Cap [W],AHU2:DesPer 1:Des Cool Mass Flow [kg/s],AHU2:DesPer 1:Des Sens Cool Cap [W],AHU2:DesPer 1:Des Tot Cool Cap [W],AHU2:DesPer 2:Des Heat Mass Flow [kg/s],AHU2:DesPer 2:Des Heat Cap [W],AHU2:DesPer 2:Des Cool Mass Flow [kg/s],AHU2:DesPer 2:Des Sens Cool Cap [W],AHU2:DesPer 2:Des Tot Cool Cap [W],AHU2:DesPer 3:Des Heat Mass Flow [kg/s],AHU2:DesPer 3:Des Heat Cap [W],AHU2:DesPer 3:Des Cool Mass Flow [kg/s],AHU2:DesPer 3:Des Sens Cool Cap [W],AHU2:DesPer 3:Des Tot Cool Cap [W],AHU1:DesPer 1:Des Heat Mass Flow [kg/s],AHU1:DesPer 1:Des Heat Cap [W],AHU1:DesPer 1:Des Cool Mass Flow [kg/s],AHU1:DesPer 1:Des Sens Cool Cap [W],AHU1:DesPer 1:Des Tot Cool Cap [W],AHU1:DesPer 2:Des Heat Mass Flow [kg/s],AHU1:DesPer 2:Des Heat Cap [W],AHU1:DesPer 2:Des Cool Mass Flow [kg/s],AHU1:DesPer 2:Des Sens Cool Cap [W],AHU1:DesPer 2:Des Tot Cool Cap [W],AHU1:DesPer 3:Des Heat Mass Flow [kg/s],AHU1:DesPer 3:Des Heat Cap [W],AHU1:DesPer 3:Des Cool Mass Flow [kg/s],AHU1:DesPer 3:Des Sens Cool Cap [W],AHU1:DesPer 3:Des Tot Cool Cap [W],AHU3:DesPer 1:Des Heat Mass Flow [kg/s],AHU3:DesPer 1:Des Heat Cap [W],AHU3:DesPer 1:Des Cool Mass Flow [kg/s],AHU3:DesPer 1:Des Sens Cool Cap [W],AHU3:DesPer 1:Des Tot Cool Cap [W],AHU3:DesPer 2:Des Heat Mass Flow [kg/s],AHU3:DesPer 2:Des Heat Cap [W],AHU3:DesPer 2:Des Cool Mass Flow [kg/s],AHU3:DesPer 2:Des Sens Cool Cap [W],AHU3:DesPer 2:Des Tot Cool Cap [W],AHU3:DesPer 3:Des Heat Mass Flow [kg/s],AHU3:DesPer 3:Des Heat Cap [W],AHU3:DesPer 3:Des Cool Mass Flow [kg/s],AHU3:DesPer 3:Des Sens Cool Cap [W],AHU3:DesPer 3:Des Tot Cool Cap [W],AHU5:DesPer 1:Des Heat Mass Flow [kg/s],AHU5:DesPer 1:Des Heat Cap [W],AHU5:DesPer 1:Des Cool Mass Flow [kg/s],AHU5:DesPer 1:Des Sens Cool Cap [W],AHU5:DesPer 1:Des Tot Cool Cap [W],AHU5:DesPer 2:Des Heat Mass Flow [kg/s],AHU5:DesPer 2:Des Heat Cap [W],AHU5:DesPer 2:Des Cool Mass Flow [kg/s],AHU5:DesPer 2:Des Sens Cool Cap [W],AHU5:DesPer 2:Des Tot Cool Cap [W],AHU5:DesPer 3:Des Heat Mass Flow [kg/s],AHU5:DesPer 3:Des Heat Cap [W],AHU5:DesPer 3:Des Cool Mass Flow [kg/s],AHU5:DesPer 3:Des Sens Cool Cap [W],AHU5:DesPer 3:Des Tot Cool Cap [W],AHU4:DesPer 1:Des Heat Mass Flow [kg/s],AHU4:DesPer 1:Des Heat Cap [W],AHU4:DesPer 1:Des Cool Mass Flow [kg/s],AHU4:DesPer 1:Des Sens Cool Cap [W],AHU4:DesPer 1:Des Tot Cool Cap [W],AHU4:DesPer 2:Des Heat Mass Flow [kg/s],AHU4:DesPer 2:Des Heat Cap [W],AHU4:DesPer 2:Des Cool Mass Flow [kg/s],AHU4:DesPer 2:Des Sens Cool Cap [W],AHU4:DesPer 2:Des Tot Cool Cap [W],AHU4:DesPer 3:Des Heat Mass Flow [kg/s],AHU4:DesPer 3:Des Heat Cap [W],AHU4:DesPer 3:Des Cool Mass Flow [kg/s],AHU4:DesPer 3:Des Sens Cool Cap [W],AHU4:DesPer 3:Des Tot Cool Cap [W],AHU6:DesPer 1:Des Heat Mass Flow [kg/s],AHU6:DesPer 1:Des Heat Cap [W],AHU6:DesPer 1:Des Cool Mass Flow [kg/s],AHU6:DesPer 1:Des Sens Cool Cap [W],AHU6:DesPer 1:Des Tot Cool Cap [W],AHU6:DesPer 2:Des Heat Mass Flow [kg/s],AHU6:DesPer 2:Des Heat Cap [W],AHU6:DesPer 2:Des Cool Mass Flow [kg/s],AHU6:DesPer 2:Des Sens Cool Cap [W],AHU6:DesPer 2:Des Tot Cool Cap [W],AHU6:DesPer 3:Des Heat Mass Flow [kg/s],AHU6:DesPer 3:Des Heat Cap [W],AHU6:DesPer 3:Des Cool Mass Flow [kg/s],AHU6:DesPer 3:Des Sens Cool Cap [W],AHU6:DesPer 3:Des Tot Cool Cap [W]
04:20:00,3.256626E+01,9.790229E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,6.991648E+01,8.358279E+05,1.466949E+06,3.070364E+01,0.000000E+00,6.983559E+01,7.731800E+05,1.447561E+06,1.373337E+01,3.648767E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.386597E+01,5.353688E+05,7.701222E+05,1.194586E+01,0.000000E+00,4.378757E+01,5.104578E+05,7.636138E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.781096E+05,6.238348E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.621295E+05,6.184219E+05,1.411215E+01,4.180481E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.781656E+05,7.476602E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.513203E+05,7.424885E+05,1.794897E+01,4.917860E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.171629E+01,4.774234E+05,7.872084E+05,1.580756E+01,0.000000E+00,4.163926E+01,4.447873E+05,7.785617E+05,9.325782E+00,1.515262E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.834271E+05,3.855993E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.737550E+05,3.873141E+05
04:30:00,3.257270E+01,9.790234E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.005592E+01,8.363724E+05,1.467807E+06,3.070364E+01,0.000000E+00,6.997475E+01,7.737215E+05,1.445592E+06,1.373937E+01,3.648254E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.409564E+01,5.375807E+05,7.730368E+05,1.194586E+01,0.000000E+00,4.401685E+01,5.126656E+05,7.653856E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.778241E+05,6.235873E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.618441E+05,6.174501E+05,1.411494E+01,4.180212E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.776861E+05,7.465078E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.508408E+05,7.399454E+05,1.795021E+01,4.917789E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.177203E+01,4.774816E+05,7.874800E+05,1.580756E+01,0.000000E+00,4.169486E+01,4.448439E+05,7.772742E+05,9.346706E+00,1.514463E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.832547E+05,3.853340E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.735828E+05,3.865230E+05
04:40:00,3.257903E+01,9.790239E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.019854E+01,8.369469E+05,1.468556E+06,3.070364E+01,0.000000E+00,7.011708E+01,7.742928E+05,1.443530E+06,1.374524E+01,3.647753E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.438566E+01,5.404851E+05,7.764334E+05,1.194586E+01,0.000000E+00,4.429814E+01,5.154700E+05,7.675552E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.775386E+05,6.232966E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.615586E+05,6.164406E+05,1.411769E+01,4.179946E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.772067E+05,7.455641E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.503615E+05,7.376394E+05,1.795141E+01,4.917721E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.182940E+01,4.775579E+05,7.877151E+05,1.580756E+01,0.000000E+00,4.175209E+01,4.449188E+05,7.759819E+05,9.367249E+00,1.513678E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.830824E+05,3.850809E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.734105E+05,3.857500E+05
04:50:00,3.258524E+01,9.790244E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.034385E+01,8.375475E+05,1.469263E+06,3.070364E+01,0.000000E+00,7.026209E+01,7.748900E+05,1.441433E+06,1.375098E+01,3.647262E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.469406E+01,5.435993E+05,7.799136E+05,1.194586E+01,0.000000E+00,4.460605E+01,5.185790E+05,7.699142E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.772530E+05,6.230004E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.612730E+05,6.154276E+05,1.412040E+01,4.179684E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.767275E+05,7.447731E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.498824E+05,7.355107E+05,1.795259E+01,4.917654E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.188822E+01,4.776505E+05,7.879507E+05,1.580756E+01,0.000000E+00,4.181075E+01,4.450096E+05,7.747115E+05,9.387417E+00,1.512905E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.829100E+05,3.848392E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.732382E+05,3.849932E+05
05:00:00,3.259133E+01,9.790249E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.049151E+01,8.381716E+05,1.469957E+06,3.070364E+01,0.000000E+00,7.040943E+01,7.755106E+05,1.439334E+06,1.375659E+01,3.646781E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.500931E+01,5.467905E+05,7.833977E+05,1.194586E+01,0.000000E+00,4.492079E+01,5.217649E+05,7.722819E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.769674E+05,6.227052E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.609875E+05,6.144173E+05,1.412308E+01,4.179426E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.762484E+05,7.440941E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.494033E+05,7.335146E+05,1.795373E+01,4.917589E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.194832E+01,4.777575E+05,7.882027E+05,1.580756E+01,0.000000E+00,4.187069E+01,4.451149E+05,7.734732E+05,9.407217E+00,1.512144E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.827377E+05,3.846078E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.730660E+05,3.842508E+05
05:10:00,3.305652E+01,9.790166E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.071717E+01,8.381049E+05,1.459779E+06,3.070364E+01,0.000000E+00,7.062961E+01,7.753722E+05,1.431440E+06,1.427831E+01,3.601318E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.507019E+01,5.451461E+05,7.809979E+05,1.194586E+01,0.000000E+00,4.496832E+01,5.199392E+05,7.704833E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.772520E+05,6.229897E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.612721E+05,6.154022E+05,1.428138E+01,4.164086E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.219047E+01,4.766095E+05,7.442370E+05,1.335636E+01,0.000000E+00,4.219047E+01,4.497641E+05,7.346980E+05,1.808028E+01,4.910157E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.197300E+01,4.783034E+05,7.888516E+05,1.580756E+01,0.000000E+00,4.187022E+01,4.453373E+05,7.750886E+05,1.083506E+01,1.444862E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.405018E+01,2.790812E+05,3.787930E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.693991E+05,3.781731E+05
05:20:00,3.351104E+01,9.787296E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.141297E+01,8.378752E+05,1.440609E+06,3.070364E+01,0.000000E+00,7.124336E+01,7.741083E+05,1.413344E+06,1.479875E+01,3.553100E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.533593E+01,5.423394E+05,7.767158E+05,1.194586E+01,0.000000E+00,4.519289E+01,5.166034E+05,7.663280E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.775373E+05,6.232761E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.615575E+05,6.164002E+05,1.443329E+01,4.149204E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.239425E+01,4.793929E+05,7.470019E+05,1.335636E+01,0.000000E+00,4.232783E+01,4.517074E+05,7.376799E+05,1.821212E+01,4.901986E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.209775E+01,4.796125E+05,7.902554E+05,1.580756E+01,0.000000E+00,4.198489E+01,4.465273E+05,7.777550E+05,1.230141E+01,1.349806E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.408832E+01,2.708305E+05,3.664150E+05,4.811865E+00,0.000000E+00,2.405018E+01,2.606984E+05,3.645655E+05
05:30:00,3.394713E+01,9.782746E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.247844E+01,8.410518E+05,1.422680E+06,3.070364E+01,0.000000E+00,7.216831E+01,7.755934E+05,1.395761E+06,1.530177E+01,3.504547E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.561866E+01,5.394049E+05,7.725147E+05,1.194586E+01,0.000000E+00,4.547081E+01,5.136329E+05,7.628102E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.778224E+05,6.235409E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.618426E+05,6.173812E+05,1.457137E+01,4.135533E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.266998E+01,4.829259E+05,7.503663E+05,1.335636E+01,0.000000E+00,4.259787E+01,4.551909E+05,7.421488E+05,1.832760E+01,4.894533E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.221230E+01,4.806897E+05,7.913149E+05,1.580756E+01,0.000000E+00,4.209636E+01,4.475779E+05,7.801900E+05,1.362600E+01,1.246388E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.464463E+01,2.681879E+05,3.608436E+05,4.811865E+00,0.000000E+00,2.431602E+01,2.548358E+05,3.549809E+05
05:40:00,3.441749E+01,9.776015E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.439919E+01,8.532737E+05,1.430568E+06,3.070364E+01,0.000000E+00,7.404000E+01,7.873202E+05,1.405671E+06,1.593356E+01,3.442143E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.609595E+01,5.385882E+05,7.711121E+05,1.194586E+01,0.000000E+00,4.592343E+01,5.125427E+05,7.619955E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.781074E+05,6.237888E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.621277E+05,6.183464E+05,1.470262E+01,4.122372E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.294630E+01,4.862859E+05,7.533170E+05,1.335636E+01,0.000000E+00,4.286861E+01,4.585067E+05,7.462149E+05,1.843429E+01,4.887378E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.232425E+01,4.816556E+05,7.920822E+05,1.580756E+01,0.000000E+00,4.220528E+01,4.485199E+05,7.823439E+05,1.487888E+01,1.133571E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.645814E+01,2.784073E+05,3.705898E+05,4.811865E+00,0.000000E+00,2.565802E+01,2.601768E+05,3.595864E+05
05:50:00,3.490362E+01,9.766964E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.651913E+01,8.660970E+05,1.442814E+06,3.070364E+01,0.000000E+00,7.613765E+01,7.999976E+05,1.420395E+06,1.656792E+01,3.376616E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.699522E+01,5.423670E+05,7.747677E+05,1.194586E+01,0.000000E+00,4.663012E+01,5.140871E+05,7.642409E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.783924E+05,6.240329E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.624126E+05,6.193088E+05,1.482836E+01,4.109573E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.322491E+01,4.894919E+05,7.559036E+05,1.335636E+01,0.000000E+00,4.314175E+01,4.616738E+05,7.499191E+05,1.853432E+01,4.880406E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.243525E+01,4.825400E+05,7.925894E+05,1.580756E+01,0.000000E+00,4.231327E+01,4.493826E+05,7.842387E+05,1.607497E+01,1.011938E+05,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,2.987632E+01,3.032798E+05,3.959971E+05,4.811865E+00,0.000000E+00,2.892791E+01,2.839075E+05,3.840777E+05
06:00:00,3.537337E+01,9.755964E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.867455E+01,8.775157E+05,1.454655E+06,3.070364E+01,0.000000E+00,7.825836E+01,8.111534E+05,1.434628E+06,1.717933E+01,3.310218E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.827187E+01,5.497292E+05,7.823128E+05,1.194586E+01,0.000000E+00,4.788745E+01,5.213438E+05,7.727288E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.786774E+05,6.242769E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.626976E+05,6.202724E+05,1.494960E+01,4.097024E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.350525E+01,4.925341E+05,7.582071E+05,1.335636E+01,0.000000E+00,4.341672E+01,4.646819E+05,7.533401E+05,1.862913E+01,4.873540E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.254586E+01,4.833549E+05,7.928958E+05,1.580756E+01,0.000000E+00,4.242089E+01,4.501779E+05,7.859291E+05,1.722559E+01,8.817847E+04,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,3.344559E+01,3.264149E+05,4.199824E+05,4.811865E+00,0.000000E+00,3.243635E+01,3.068898E+05,4.083248E+05
06:10:00,3.518286E+01,9.755974E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.913496E+01,8.767260E+05,1.453661E+06,3.070364E+01,0.000000E+00,7.870529E+01,8.103062E+05,1.443178E+06,1.685333E+01,3.335990E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.828705E+01,5.466010E+05,7.788254E+05,1.194586E+01,0.000000E+00,4.790624E+01,5.183342E+05,7.730720E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.796744E+05,6.252521E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.636947E+05,6.237639E+05,1.491138E+01,4.100442E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.353317E+01,4.941088E+05,7.588944E+05,1.335636E+01,0.000000E+00,4.344370E+01,4.662642E+05,7.581963E+05,1.857778E+01,4.876293E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.259514E+01,4.852629E+05,7.942854E+05,1.580756E+01,0.000000E+00,4.246922E+01,4.520854E+05,7.922952E+05,1.686598E+01,8.809651E+04,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,3.343857E+01,3.192159E+05,4.124163E+05,4.811865E+00,0.000000E+00,3.241625E+01,2.998571E+05,4.023415E+05
06:20:00,3.504931E+01,9.758240E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,7.955293E+01,8.828491E+05,1.468141E+06,3.070364E+01,0.000000E+00,7.912498E+01,8.164609E+05,1.467324E+06,1.665703E+01,3.354962E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.838784E+01,5.489658E+05,7.856617E+05,1.194586E+01,0.000000E+00,4.801018E+01,5.207409E+05,7.836817E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.806709E+05,6.266849E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.646910E+05,6.277322E+05,1.487623E+01,4.103925E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.355628E+01,4.960249E+05,7.598088E+05,1.335636E+01,0.000000E+00,4.346753E+01,4.681895E+05,7.632830E+05,1.853505E+01,4.879010E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.266477E+01,4.879755E+05,7.974621E+05,1.580756E+01,0.000000E+00,4.252602E+01,4.546563E+05,8.002708E+05,1.650331E+01,9.080975E+04,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,3.356485E+01,3.207739E+05,4.216996E+05,4.811865E+00,0.000000E+00,3.255029E+01,3.015100E+05,4.130026E+05
06:30:00,3.495875E+01,9.759744E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,8.005412E+01,8.905612E+05,1.479731E+06,3.070364E+01,0.000000E+00,7.962656E+01,8.241833E+05,1.488797E+06,1.652693E+01,3.367561E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.859603E+01,5.527022E+05,7.915177E+05,1.194586E+01,0.000000E+00,4.821983E+01,5.244960E+05,7.933907E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.816675E+05,6.276874E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.656876E+05,6.313018E+05,1.485199E+01,4.106329E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.359278E+01,4.981036E+05,7.609439E+05,1.335636E+01,0.000000E+00,4.350449E+01,4.702736E+05,7.686854E+05,1.850552E+01,4.880887E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.284063E+01,4.919037E+05,8.015772E+05,1.580756E+01,0.000000E+00,4.262123E+01,4.576858E+05,8.083590E+05,1.625355E+01,9.270775E+04,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,3.401593E+01,3.255893E+05,4.307875E+05,4.811865E+00,0.000000E+00,3.300487E+01,3.063649E+05,4.236914E+05
06:40:00,3.488510E+01,9.760943E+05,6.479900E+01,0.000000E+00,0.000000E+00,3.070364E+01,0.000000E+00,8.054414E+01,8.985593E+05,1.489774E+06,3.070364E+01,0.000000E+00,8.011685E+01,8.321880E+05,1.508834E+06,1.642346E+01,3.377582E+05,4.343620E+01,0.000000E+00,0.000000E+00,1.194586E+01,0.000000E+00,4.883335E+01,5.568162E+05,7.967920E+05,1.194586E+01,0.000000E+00,4.845815E+01,5.286219E+05,8.025703E+05,7.951043E+00,2.221129E+05,3.975506E+01,1.326281E+05,0.000000E+00,7.951043E+00,0.000000E+00,3.975506E+01,4.826642E+05,6.286651E+05,7.951043E+00,0.000000E+00,3.975506E+01,4.666843E+05,6.348661E+05,1.483195E+01,4.108318E+05,4.219047E+01,0.000000E+00,0.000000E+00,1.335636E+01,0.000000E+00,4.362604E+01,5.001490E+05,7.622111E+05,1.335636E+01,0.000000E+00,4.353818E+01,4.723238E+05,7.742996E+05,1.848199E+01,4.882381E+05,4.129331E+01,0.000000E+00,0.000000E+00,1.580756E+01,0.000000E+00,4.309178E+01,4.966807E+05,8.065833E+05,1.580756E+01,0.000000E+00,4.278565E+01,4.614959E+05,8.173434E+05,1.604986E+01,9.426059E+04,2.405018E+01,0.000000E+00,0.000000E+00,4.811865E+00,0.000000E+00,3.461481E+01,3.318368E+05,4.396247E+05,4.811865E+00,0.000000E+00,3.360575E+01,3.126333E+05,4.342222E+05
